,기입날짜,별점,옵션,후기
819,23.04.02.,5,"선택: 04.갓볶은 둥굴레차 300g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","따뜻하게 마시면 몸을 따뜻하게 해주고, 감기예방에도 도움이되는데 전 시원한걸 좋아해서 얼음 둥둥 띄어 마셨어요~"
820,23.04.01.,5,"선택: 05.갓볶은 여주차 100g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",차게 마셔도 영양소가 풍부하니까요ㅎㅎ
821,23.04.01.,5,"선택: 02.갓볶은 우엉차 300g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","맛은 달달하고 고소하며, 향도 좋아요^^"
822,23.04.01.,5,"선택: 01.갓볶은 돼지감자차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",구수하니 맛있어요..   열심히 마셔  잔기침도 빨리 끝났음 좋겠네요~^^
823,23.04.01.,5,"선택: 01.갓볶은 작두콩차 200g
유통기한꽤 남았어요포장적당해요맛 만족도맛있어요",맛이 구수하고 먹기 좋아요~~
824,23.04.01.,5,"선택: 05.갓볶은 여주차 100g
유통기한꽤 남았어요포장꼼꼼해요맛 만족도맛있어요",구수한 작두콩차 항상 즐겨 마십니다~~
825,23.04.01.,5,"선택: 01.갓볶은 돼지감자차 200g
유통기한꽤 남았어요포장꼼꼼해요맛 만족도맛있어요",구수하면서 단백한 맛이에요 아주 좋네요~~
826,23.04.01.,5,"선택: 03.갓볶은 작두콩차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",요즘 너무 목이 칼칼하고 자꾸 감기도 걸리고 
827,23.04.01.,5,"선택: 05.갓볶은 여주차 100g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",미세먼지도 많아서 차를 많이 마셔줘야 좋다고 들었어요 
828,23.03.31.,5,"선택: 04.갓볶은 둥굴레차 300g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",작두콩차 유명한데 찾아보니까 여기서 팔더라구요 
829,23.03.31.,5,"선택: 02.갓볶은 우엉차 300g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",티백으로 되어있어서 편하게 뜨거운 물에 우려 먹으면 되더라구요 
830,23.03.31.,5,"선택: 05.갓볶은 여주차 100g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",간편하면서 진하게 우러나니까 회사에서도 먹을 수 있고 
831,23.03.30.,5,"선택: 08.갓볶은 검은콩차 500g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",너무 좋네요! 온가족이 다같이 먹어도 너무 좋을 것 같아요 
832,23.03.30.,5,"선택: 01.갓볶은 돼지감자차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",맛도 좋고 꾸준히 먹어보겠습니다
833,23.03.30.,5,"선택: 13.돼지감자차 20T(1.5gx20개입)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",위생적이고 포장도 좋고 배달도 신속합니다
834,23.03.30.,5,"선택: 01.갓볶은 돼지감자차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",강추합니다
835,23.03.30.,5,"선택: 02.갓볶은 우엉차 300g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",빠른 배송 좋아요 굳
836,23.03.30.,5,"선택: 04.갓볶은 둥굴레차 300g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",돼지감자차는 2년째 제가 꾸준히 먹는 차인데 지인 추천으로 우고래빗에서 처음 시켜봤어요! 와우 일단 패키지 너무 이쁜데요?? 배송오고 뜯어보자마자 토끼보고 너무 기분이 좋아지네요! 선물용으로도 아주 좋을 것 같아요! 개별포장 되있어서 출근할때마다 챙겨가기도 편한 점 좋았고! 그리고 무엇보다 믿을 수 있는 성분으로 만들어지고 맛도 진하고 찬물에도 잘 우러나서 가장 좋았어요!! 앞으로도 꾸준히 우고래빗에 정착할 생각입니다!!
837,23.03.30.,5,"선택: 05.갓볶은 여주차 100g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",돼지감자 차 당뇨에 좋다고 해서 구매해 봤습니다.
838,23.03.28.,5,"선택: 03.갓볶은 작두콩차 200g
유통기한꽤 남았어요포장꼼꼼해요맛 만족도맛있어요", 포장이 너무 이쁘고요 같이 동봉되어서 배송된 비닐 봉투에 넣어서 선물용으로도 손색이 없어요.
839,23.03.28.,5,"선택: 08.갓볶은 검은콩차 500g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요", 개별 포장 하나하나 신경 써서 된 제품인 것 같아요.
840,23.03.28.,5,"선택: 04.갓볶은 둥굴레차 300g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요", 받자마자 하나 뜯어서 티백을 물에 보려 봤어요.
841,23.03.28.,5,"선택: 05.갓볶은 여주차 100g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요", 봉투를 뜯으니까 향기가 엄청나네요.  물을 넣어 우려 보니 색상도 진하고 맛도 구 수합니다
842,23.03.28.,5,"선택: 03.갓볶은 돼지감자차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",ㅈ 유통기한 도 2024년 2월 14일까지 넉넉하네요 100% 똥 단지 국내산이라 믿고 먹을 수 있습니다
843,23.03.28.,5,"선택: 10.갓볶은 모과차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요", 돼지감자 차예전에 당뇨에 좋다는 추천을 받아서 구입했어요
844,23.03.23.,5,"선택: 03.갓볶은 작두콩차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요", 오늘 같은 날씨에 따뜻하게 한잔 마시니 속도 따뜻하고 좋네요
845,23.03.23.,5,"선택: 17.ABC차 20T(2gx20개입)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요", 배송도 빠르게 잘 도착했습니다 잘 먹을게요
846,23.03.23.,5,"선택: 14.호박팥차 20T(2gx20개입)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",토끼 너무 귀여워요 ㅋㅋ
847,23.03.22.,5,"선택: 13.돼지감자차 20T(1.5gx20개입)
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",택배박스나 예쁘게 개별포장 되어있는것도 맘에들고 그리고 2리터 생수에 티백 하나 넣었는데 바로 퍼지더라구요. 2리터 기준 생수 3개까지 우릴 수 있는 것 같아요 ㅎㅎ 물 맛도 굿
848,23.03.22.,5,"선택: 03.갓볶은 작두콩차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",날마다 끓여 먹고 있습니다
849,23.03.22.,5,"선택: 05.갓볶은 여주차 100g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",날마다 끓여 먹고 있습니다
850,23.03.22.,5,"구성: 02.갓볶은 우엉차 300g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",씁쓸한데 건강생각해서 먹기 좋아요!!
851,23.03.22.,5,"구성: 11.갓볶은 도라지차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",우고래빗 돼지감자차 티백~~
852,23.03.22.,5,"선택: 07.갓볶은 보리차 500g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",당뇨 초기인 남편에게 좋을것 같아
853,23.03.22.,5,"선택: 06.갓볶은 옥수수차 500g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",구매했어요
854,23.03.22.,5,"선택: 04.갓볶은 둥굴레차 300g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",돼지 감자는 당뇨에 아주 좋다고해서
855,23.03.22.,5,"선택: 03.갓볶은 돼지감자차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",농사 지은 사람꺼 받아서 씻어 말려 볶아서
856,23.03.21.,5,"선택: 01.갓볶은 돼지감자차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",차로 끓여주기도 했었는데요
857,23.03.21.,5,"선택: 01.갓볶은 작두콩차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",이젠 귀차니즘으로 못해줘서 좋은제품 검색하다 알게 되었네요
858,23.03.21.,5,"선택: 03.갓볶은 돼지감자차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",조그마한 이물질도 들어가지 않게 제조하여  해썹에서 검증받은 제품이네요
859,23.03.21.,5,"선택: 02.갓볶은 우엉차 300g
유통기한꽤 남았어요포장꼼꼼해요맛 만족도맛있어요",너무 믿음 이가고 저를 위해 다른 차도 
860,23.03.19.,5,"선택: 01.갓볶은 작두콩차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",주문해 보려합니다
861,23.03.17.,5,"선택: 09.갓볶은 비트차 400g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",도착해서 제가 먼저 먹어봤는데
862,23.03.17.,5,"구성: 07.우고래빗 갓볶은 모과차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",정말 진하고 맛있어요~
863,23.03.17.,5,"구성: 05.갓볶은 여주차 100g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",하루에 한잔씩 꼭 먹일겁니다~
864,23.03.06.,5,"선택: 01.갓볶은 작두콩차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",고소하고 맛있어요
865,23.03.05.,5,"구성: 03.갓볶은 돼지감자차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",오자마자 우려서 먹어봤는데 꼬숩고 맛있어요
866,23.03.02.,5,"구성: 05.갓볶은 여주차 100g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",일반 물 마시려면 맛없고 역할 때가 있는데
867,23.03.01.,5,"구성: 09.갓볶은 비트차 400g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",차로 우려서 마시니까 꿀떡꿀떡 잘넘어가요
868,23.03.01.,5,"선택: 11.갓볶은 도라지차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",요즘 날도 더워서 물 많이 마셔야하는데 잘 마시게 될 것 같아요 ㅎㅎ
869,23.03.01.,5,"선택: 10.갓볶은 모과차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",회사 선배 선물로 사서 드렸는데 맛도 포장도 너무 좋다고 칭찬 들었어요 .. ㅎㅎ 
870,23.03.01.,5,"선택: 03.갓볶은 돼지감자차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",자주 써먹어야겠어요 !
871,23.03.01.,5,"선택: 01.갓볶은 작두콩차 200g
유통기한아주 넉넉해요포장적당해요맛 만족도맛있어요",택배박스에 토끼가 들어있다고 써있어서 웃었네요^^
872,23.02.28.,5,"선택: 02.갓볶은 우엉차 300g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",기분좋게 열어서 돼지감자차 한 잔 마셔봤습니다~
873,23.02.28.,5,"선택: 01.갓볶은 작두콩차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",티백으로 돼있어서 깔끔하고 먹기편해서 더 좋네요!!
874,23.02.28.,5,"선택: 03.갓볶은 돼지감자차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",다 먹기 전에 재구매해야겠어요^^
875,23.02.28.,5,"선택: 10.갓볶은 모과차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",빠른배송 감사하구요 제품 너무 좋네요~ 건강을 위해서 물 대신 먹으려고 주문했네요 많이 파세요!^^
876,23.02.28.,5,"구성: 03.갓볶은 돼지감자차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",빠른배송 감사하구요 제품 너무 좋네요~ 건강을 위해서 물 대신 먹으려고 주문했네요 많이 파세요!^^
877,23.02.28.,5,"선택: 01.갓볶은 작두콩차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",귀여워요 ㅋㅋㅋ차가 한팩씩 들어있어서 간편해요 ㅋㅋ진심귀여움ㅋ돼지 감자차는 첨먹어보는대 사무실에서 잘먹을개용
878,23.02.28.,5,"구성: 04.갓볶은 둥굴레차 300g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",오늘 받았는데 아무 생각 없이 열어 봤는데 포장이 너무 예쁘게 되있어요 그리고 이쁜 봉투하고 같이와서 나증에 몇개 주문해서 친구들 산물하기도 젛을꺼 같아요
879,23.02.28.,5,"선택: 01.갓볶은 작두콩차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",가격 저렴하고 배송 빨라서 좋아요~~^^
880,23.02.28.,5,"구성: 07.우고래빗 갓볶은 모과차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",가격 저렴하고 배송 빨라서 좋아요~~^^
881,23.02.27.,5,"구성: 01.갓볶은 작두콩차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",일하면서 사무실에서 커피를 너무 많이 마시는거 같아서 이번에 몸에 좋은 차로 바꿔봤는데 너무 깔끔하고 구수하네요.우엉차 녹차는 많이 마셔봐도 돼지감자차는 처음이었는데 맛있어요.몸에도 좋다고 하니깐 이제는 돼지감자차로 정착해야겠어요.
882,23.02.27.,5,"구성: 09.갓볶은 비트차 400g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",패키지부터 너무 귀여운거 아닌가여♡ 차 우려봤는데  구수한 향이 싹 퍼져요 ㅎㅎ 비오는 날 마시니까 넘 따뜻하고 좋아요 😀 건강해지는 맛!! 다른 종류들도 궁금해서 시켜보고싶습니당 ㅎㅎ
883,23.02.27.,5,"구성: 09.갓볶은 비트차 400g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",매일 커피만 마셔서 건강차 샀어요
884,23.02.21.,5,"구성: 07.갓볶은 보리차 500g
맛 만족도평범해요유통기한꽤 남았어요포장꼼꼼해요",매우매우 맛있네요 
885,23.02.21.,5,"구성: 04.갓볶은 둥굴레차 300g
맛 만족도평범해요유통기한꽤 남았어요포장꼼꼼해요",고소하면서 찐한 맛이나요
886,23.02.21.,5,"구성: 04.우고래빗 갓볶은 둥굴레차 300g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",포장도 개별포장이라 깔끔하고 보관도 편해요 
887,23.02.21.,5,"구성: 02.갓볶은 우엉차 300g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",다른차도 구매해보겠습니다ㅋㅋ
888,23.02.21.,5,"구성: 07.갓볶은 보리차 500g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",포장 꼼꼼하게 잘왔구요~
889,23.02.21.,5,"구성: 10.갓볶은 모과차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요","추위잘타는친구에게 선물하려고 구입한걸 어떻게아셨는지, 쇼핑백까지 센스있게 동봉해주셨어요! 저도 생수 안먹고 차 끓여 먀시는데 이번에 배송된 돼지감자 상태가 아주 좋아보이고 유효기간도 넉넉하니 너무 좋아보이네요! 맛보지 않아도 맛있어 보이네요ㅎㅎ"
890,23.02.21.,5,"구성: 01.우고래빗 갓볶은 돼지감자차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",다이어트랑 당뇨에 좋다고 해서 돼지감자차 구매해보았는데 패키지부터 넘넘 귀엽네요 ㅋㅋ 향도 엄청 좋고 구수해서 자주 마실 것 같아요~~다마시면 또 구매하겠습니다ㅎㅎ
891,1월에 코로나 2월에 독감............,5,"구성: 07.우고래빗 갓볶은 모과차 200g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",돼지감자 효능이야 익히 알아서 그 효능중에 항염. 눈건강. 콜레스테롤 . 혈압 당뇨에 포인트 잡고 꾸준히 먹으려는데 원물 사다 마셔보니 흙맛 많이 나사 티백 알아보다 구매했어용 너무 좋은데요 마시기 깔끔하고 간편해요 포장 패키지도 귀여워서 회사에 가지고 왔다가 동료한테 다 뺏기고 ㅠㅠ 지금 다시 주문하러 왔습니당 매일 한잔 좋아용 추천
892,23.02.21.,5,"구성: 09.우고래빗 갓볶은 옥수수차 500g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",요즘 녹차 우엉차 여러종류 차를 많이 마시고 있고 돼지감자차는  처음먹어보는데 맛은 우엉차랑 비슷하고   엄청 구수하고 감칠맛나네용 
893,23.02.20.,5,"구성: 06.갓볶은 옥수수차 500g
유통기한아주 넉넉해요포장꼼꼼해요맛 만족도맛있어요",체지방분해에도 효과가 잇다고 해서 꾸준히 먹어보려구요 ㅎ 포장이 잘되어잇서 섭취전까지 변질없이 먹을 수 잇을거 같아용
